product,draw_id,game_variant,prize_tier,winning_rule,winner_count,prize_value_vnd,details_json,source_url,fetched_at
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,229 374 018 765 358 725,194,210000,"{""columns"":{""Giá trị"":""210.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""229 374 018 765 358 725"",""SL giải"":""194""},""row_index"":2,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 229 374 018 765 358 725,3,10000000,"{""columns"":{""Giá trị"":""10.000.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 229 374 018 765 358 725"",""SL giải"":""3""},""row_index"":2,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,411  531  310  975,33,350000,"{""columns"":{""Giá trị"":""350.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""411  531  310  975"",""SL giải"":""33""},""row_index"":1,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 411 531 310 975,0,40000000,"{""columns"":{""Giá trị"":""40.000.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 411 531 310 975"",""SL giải"":""0""},""row_index"":1,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải năm,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 735 400,326,150000,"{""columns"":{""Giá trị"":""150.000"",""Giải thưởng"":""Giải năm"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 735 400"",""SL giải"":""326""},""row_index"":5,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải sáu,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 411 531 310 975 229 374 018 765 358 725 151 945 707 448 546 282 099 270,3380,40000,"{""columns"":{""Giá trị"":""40.000"",""Giải thưởng"":""Giải sáu"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 411 531 310 975 229 374 018 765 358 725 151 945 707 448 546 282 099 270"",""SL giải"":""3.380""},""row_index"":6,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải tư,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 735 400 411 531 310 975 229 374 018 765 358 725 151 945 707 448 546 282 099 270,36,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải tư"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 735 400 411 531 310 975 229 374 018 765 358 725 151 945 707 448 546 282 099 270"",""SL giải"":""36""},""row_index"":4,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,735  400,33,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""735  400"",""SL giải"":""33""},""row_index"":0,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00797,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,735 400 hoặc 400 735,0,1000000000,"{""columns"":{""Giá trị"":""1.000.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""735 400 hoặc 400 735"",""SL giải"":""0""},""row_index"":0,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00797&nocatche=1,2026-06-13T18:21:58+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,822 897 939 663 191 814 585 050,93,100000,"{""columns"":{""Giá trị"":""100.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""822 897 939 663 191 814 585 050"",""SL giải"":""93""},""row_index"":3,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 822 897 939 663 191 814 585 050,5,5000000,"{""columns"":{""Giá trị"":""5.000.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 822 897 939 663 191 814 585 050"",""SL giải"":""5""},""row_index"":3,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,151 994 465 412 825 159,100,210000,"{""columns"":{""Giá trị"":""210.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""151 994 465 412 825 159"",""SL giải"":""100""},""row_index"":2,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 151 994 465 412 825 159,2,10000000,"{""columns"":{""Giá trị"":""10.000.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 151 994 465 412 825 159"",""SL giải"":""2""},""row_index"":2,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,350  441  296  493,93,350000,"{""columns"":{""Giá trị"":""350.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""350  441  296  493"",""SL giải"":""93""},""row_index"":1,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 350 441 296 493,2,40000000,"{""columns"":{""Giá trị"":""40.000.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 350 441 296 493"",""SL giải"":""2""},""row_index"":1,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải năm,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 487 484,657,150000,"{""columns"":{""Giá trị"":""150.000"",""Giải thưởng"":""Giải năm"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 487 484"",""SL giải"":""657""},""row_index"":5,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải sáu,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 350 441 296 493 151 994 465 412 825 159 822 897 939 663 191 814 585 050,4972,40000,"{""columns"":{""Giá trị"":""40.000"",""Giải thưởng"":""Giải sáu"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 350 441 296 493 151 994 465 412 825 159 822 897 939 663 191 814 585 050"",""SL giải"":""4.972""},""row_index"":6,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải tư,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 487 484 350 441 296 493 151 994 465 412 825 159 822 897 939 663 191 814 585 050,46,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải tư"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 487 484 350 441 296 493 151 994 465 412 825 159 822 897 939 663 191 814 585 050"",""SL giải"":""46""},""row_index"":4,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,487  484,24,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""487  484"",""SL giải"":""24""},""row_index"":0,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00798,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,487 484 hoặc 484 487,0,1000000000,"{""columns"":{""Giá trị"":""1.000.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""487 484 hoặc 484 487"",""SL giải"":""0""},""row_index"":0,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00798&nocatche=1,2026-06-13T18:21:59+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,618 622 928 597 519 808 300 670,99,100000,"{""columns"":{""Giá trị"":""100.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""618 622 928 597 519 808 300 670"",""SL giải"":""99""},""row_index"":3,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 618 622 928 597 519 808 300 670,4,5000000,"{""columns"":{""Giá trị"":""5.000.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 618 622 928 597 519 808 300 670"",""SL giải"":""4""},""row_index"":3,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,489 924 359 326 389 150,89,210000,"{""columns"":{""Giá trị"":""210.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""489 924 359 326 389 150"",""SL giải"":""89""},""row_index"":2,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 489 924 359 326 389 150,0,10000000,"{""columns"":{""Giá trị"":""10.000.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 489 924 359 326 389 150"",""SL giải"":""0""},""row_index"":2,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,280  163  199  162,32,350000,"{""columns"":{""Giá trị"":""350.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""280  163  199  162"",""SL giải"":""32""},""row_index"":1,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 280 163 199 162,2,40000000,"{""columns"":{""Giá trị"":""40.000.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 280 163 199 162"",""SL giải"":""2""},""row_index"":1,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải năm,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 662 611,449,150000,"{""columns"":{""Giá trị"":""150.000"",""Giải thưởng"":""Giải năm"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 662 611"",""SL giải"":""449""},""row_index"":5,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải sáu,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 280 163 199 162 489 924 359 326 389 150 618 622 928 597 519 808 300 670,3336,40000,"{""columns"":{""Giá trị"":""40.000"",""Giải thưởng"":""Giải sáu"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 280 163 199 162 489 924 359 326 389 150 618 622 928 597 519 808 300 670"",""SL giải"":""3.336""},""row_index"":6,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải tư,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 662 611 280 163 199 162 489 924 359 326 389 150 618 622 928 597 519 808 300 670,34,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải tư"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 662 611 280 163 199 162 489 924 359 326 389 150 618 622 928 597 519 808 300 670"",""SL giải"":""34""},""row_index"":4,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,662  611,40,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""662  611"",""SL giải"":""40""},""row_index"":0,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00799,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,662 611 hoặc 611 662,0,1000000000,"{""columns"":{""Giá trị"":""1.000.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""662 611 hoặc 611 662"",""SL giải"":""0""},""row_index"":0,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00799&nocatche=1,2026-06-13T18:22:00+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,837 373 884 443 659 242 688 026,91,100000,"{""columns"":{""Giá trị"":""100.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""837 373 884 443 659 242 688 026"",""SL giải"":""91""},""row_index"":3,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 837 373 884 443 659 242 688 026,4,5000000,"{""columns"":{""Giá trị"":""5.000.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 837 373 884 443 659 242 688 026"",""SL giải"":""4""},""row_index"":3,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,596 269 165 863 537 091,91,210000,"{""columns"":{""Giá trị"":""210.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""596 269 165 863 537 091"",""SL giải"":""91""},""row_index"":2,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 596 269 165 863 537 091,0,10000000,"{""columns"":{""Giá trị"":""10.000.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 596 269 165 863 537 091"",""SL giải"":""0""},""row_index"":2,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,887  861  356  650,50,350000,"{""columns"":{""Giá trị"":""350.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""887  861  356  650"",""SL giải"":""50""},""row_index"":1,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 887 861 356 650,3,40000000,"{""columns"":{""Giá trị"":""40.000.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 887 861 356 650"",""SL giải"":""3""},""row_index"":1,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải năm,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 360 935,244,150000,"{""columns"":{""Giá trị"":""150.000"",""Giải thưởng"":""Giải năm"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 360 935"",""SL giải"":""244""},""row_index"":5,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải sáu,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 887 861 356 650 596 269 165 863 537 091 837 373 884 443 659 242 688 026,2992,40000,"{""columns"":{""Giá trị"":""40.000"",""Giải thưởng"":""Giải sáu"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 887 861 356 650 596 269 165 863 537 091 837 373 884 443 659 242 688 026"",""SL giải"":""2.992""},""row_index"":6,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải tư,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 360 935 887 861 356 650 596 269 165 863 537 091 837 373 884 443 659 242 688 026,26,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải tư"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 360 935 887 861 356 650 596 269 165 863 537 091 837 373 884 443 659 242 688 026"",""SL giải"":""26""},""row_index"":4,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,360  935,16,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""360  935"",""SL giải"":""16""},""row_index"":0,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00800,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Đặc biệt,360 935 hoặc 935 360,0,1000000000,"{""columns"":{""Giá trị"":""1.000.000.000"",""Giải thưởng"":""Giải Đặc biệt"",""Kết quả"":""360 935 hoặc 935 360"",""SL giải"":""0""},""row_index"":0,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00800&nocatche=1,2026-06-13T18:22:01+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,705 465 115 764 943 205 832 748,112,100000,"{""columns"":{""Giá trị"":""100.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""705 465 115 764 943 205 832 748"",""SL giải"":""112""},""row_index"":3,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Ba,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 705 465 115 764 943 205 832 748,5,5000000,"{""columns"":{""Giá trị"":""5.000.000"",""Giải thưởng"":""Giải Ba"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số 705 465 115 764 943 205 832 748"",""SL giải"":""5""},""row_index"":3,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,804 450 755 999 816 823,81,210000,"{""columns"":{""Giá trị"":""210.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""804 450 755 999 816 823"",""SL giải"":""81""},""row_index"":2,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhì,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 804 450 755 999 816 823,0,10000000,"{""columns"":{""Giá trị"":""10.000.000"",""Giải thưởng"":""Giải Nhì"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 6 bộ ba  số 804 450 755 999 816 823"",""SL giải"":""0""},""row_index"":2,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,616  055  415  459,72,350000,"{""columns"":{""Giá trị"":""350.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""616  055  415  459"",""SL giải"":""72""},""row_index"":1,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải Nhất,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 616 055 415 459,1,40000000,"{""columns"":{""Giá trị"":""40.000.000"",""Giải thưởng"":""Giải Nhất"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số 616 055 415 459"",""SL giải"":""1""},""row_index"":1,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải năm,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 502 081,543,150000,"{""columns"":{""Giá trị"":""150.000"",""Giải thưởng"":""Giải năm"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số 502 081"",""SL giải"":""543""},""row_index"":5,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải sáu,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 616 055 415 459 804 450 755 999 816 823 705 465 115 764 943 205 832 748,4578,40000,"{""columns"":{""Giá trị"":""40.000"",""Giải thưởng"":""Giải sáu"",""Kết quả"":""Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số 616 055 415 459 804 450 755 999 816 823 705 465 115 764 943 205 832 748"",""SL giải"":""4.578""},""row_index"":6,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
max3d,00801,Từ 18h00 – 18h30 Thứ 2 - Thứ 4 - Thứ 6,Giải tư,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 502 081 616 055 415 459 804 450 755 999 816 823 705 465 115 764 943 205 832 748,33,1000000,"{""columns"":{""Giá trị"":""1.000.000"",""Giải thưởng"":""Giải tư"",""Kết quả"":""Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số 502 081 616 055 415 459 804 450 755 999 816 823 705 465 115 764 943 205 832 748"",""SL giải"":""33""},""row_index"":4,""table_index"":1}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-3D?id=00801&nocatche=1,2026-06-13T18:22:02+00:00
